imdb_id,budget,revenue,original_title,director,genres,release_date,vote_count,vote_average,release_year
tt0139414,27000000,56870414,Lake Placid,Steve Miner,"['Horror', 'Comedy', 'Action', 'Science Fiction', 'Thriller']",1999-07-15,112,5.3,1999
tt0165710,34000000,4217115,Detroit Rock City,Adam Rifkin,['Comedy'],1999-08-13,38,6.4,1999
tt0132347,68000000,29762011,Mystery Men,Kinka Usher,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Science Fiction']",1999-08-06,115,5.4,1999
tt0165798,0,0,Ghost Dog: The Way of the Samurai,Jim Jarmusch,"['Action', 'Crime', 'Drama']",1999-09-13,146,7.0,1999
tt0120910,80000000,90874570,Fantasia 2000,Paul Brizzi|Hendel Butoy|Francis Glebas|Eric Goldberg|Don Hahn|Pixote Hunt|James Algar|GaÃ«tan Brizzi,"['Music', 'Animation', 'Family', 'Fantasy']",1999-12-31,168,6.9,1999
tt0139239,6500000,28451622,Go,Doug Liman,"['Crime', 'Comedy', 'Thriller']",1999-04-09,82,6.9,1999
tt0151738,25000000,84565230,Never Been Kissed,Raja Gosnell,"['Romance', 'Comedy', 'Drama']",1999-04-09,196,5.7,1999
tt0128278,80,0,Instinct,Jon Turteltaub,"['Drama', 'Mystery', 'Thriller']",1999-06-04,74,6.3,1999
tt0132477,0,0,October Sky,Joe Johnston,"['Drama', 'Family']",1999-02-19,118,7.2,1999
tt0120188,75000000,108000000,Three Kings,David O. Russell,"['Action', 'Adventure', 'Comedy']",1999-09-27,412,6.3,1999
tt0125664,82000000,47434430,Man on the Moon,MiloÅ¡ Forman,"['Comedy', 'Drama', 'Romance']",1999-12-22,226,6.6,1999
tt0120620,25000000,13000000,Brokedown Palace,Jonathan Kaplan,"['Drama', 'Thriller']",1999-08-13,52,6.3,1999
tt0207972,0,0,Annie,Rob Marshall,"['Music', 'Family', 'Comedy']",1999-11-07,35,5.5,1999
tt0185371,19000000,40846082,House on Haunted Hill,William Malone,"['Horror', 'Mystery', 'Thriller']",1999-10-29,84,5.6,1999
tt0120860,5000000,0,From Dusk Till Dawn 2: Texas Blood Money,Scott Spiegel,"['Crime', 'Action', 'Horror', 'Thriller']",1999-03-16,55,4.5,1999
tt0133412,0,0,Best Laid Plans,Mike Barker,"['Drama', 'Thriller', 'Crime']",1999-04-09,14,5.7,1999
tt0216621,0,0,A Christmas Carol,David Hugh Jones,"['Drama', 'Fantasy']",1999-12-05,23,6.1,1999
tt0155267,48000000,124305181,The Thomas Crown Affair,John McTiernan,"['Drama', 'Comedy', 'Crime', 'Romance']",1999-08-06,196,6.7,1999
tt0156934,64000000,74608570,Random Hearts,Sydney Pollack,"['Drama', 'Romance']",1999-10-08,32,5.3,1999
tt0120907,15000000,2856712,eXistenZ,David Cronenberg,"['Action', 'Thriller', 'Science Fiction', 'Horror']",1999-04-14,229,6.6,1999
tt0172396,23000000,10827816,The End of the Affair,Neil Jordan,['Drama'],1999-12-03,24,6.1,1999
tt0181316,65000000,117758500,Blue Streak,Les Mayfield,"['Thriller', 'Action', 'Comedy', 'Crime']",1999-09-17,202,6.0,1999
tt0144814,21000000,17762705,The Rage: Carrie 2,Katt Shea,"['Horror', 'Thriller', 'Science Fiction']",1999-03-11,33,5.1,1999
tt0137363,21500000,0,Arlington Road,Mark Pellington,"['Drama', 'Thriller', 'Mystery']",1999-03-19,91,6.9,1999
tt0165643,10000000,5241315,Black and White,James Toback,['Drama'],1999-09-04,11,4.7,1999
tt0172348,0,0,Introducing Dorothy Dandridge,Martha Coolidge,['Drama'],1999-08-21,10,6.1,1999
tt0144640,20000000,0,Three to Tango,Damon Santostefano,"['Comedy', 'Romance']",1999-10-22,29,5.0,1999
tt0142192,25000000,15156200,The Corruptor,James Foley,"['Action', 'Crime', 'Mystery', 'Thriller']",1999-03-12,30,6.1,1999
tt0166485,75000000,0,Anna and the King,Andy Tennant,"['Drama', 'History', 'Romance']",1999-12-16,116,6.3,1999
tt0120866,0,0,Titus,Julie Taymor,"['Drama', 'History', 'Thriller']",1999-12-25,37,6.4,1999
tt0177876,0,0,K-911,Charles T. Kanganis,"['Comedy', 'Action', 'Crime', 'Adventure']",1999-12-07,28,5.4,1999
tt0176269,45000000,10667893,Universal Soldier: The Return,Mic Rodgers,"['Action', 'Science Fiction']",1999-08-05,74,4.5,1999
tt0130121,0,0,Mickey Blue Eyes,Kelly Makin,"['Comedy', 'Crime', 'Romance']",1999-08-16,70,5.0,1999
tt0165662,0,0,Candyman: Day of the Dead,Turi Meyer,"['Fantasy', 'Horror']",1999-07-09,16,3.6,1999
tt0165874,0,0,The Mating Habits of the Earthbound Human,Jeff Abugov,"['Comedy', 'Romance', 'Science Fiction']",1999-09-03,11,6.0,1999
tt0178145,20000000,0,Joan of Arc,Christian Duguay,"['Drama', 'History']",1999-05-16,13,5.8,1999
tt0120797,33000000,0,Pushing Tin,Mike Newell,"['Comedy', 'Drama']",1999-04-23,56,5.5,1999
tt0120695,5000000,0,From Dusk Till Dawn 3: The Hangman's Daughter,P.J. Pesce,"['Western', 'Horror', 'Thriller']",1999-10-30,44,4.4,1999
tt0163579,70000000,11263966,Chill Factor,Hugh Johnson,"['Action', 'Comedy', 'Thriller']",1999-09-01,16,5.4,1999
tt0145503,0,0,Sunshine,IstvÃ¡n SzabÃ³,"['Drama', 'History']",1999-09-13,12,4.8,1999
tt0123964,80000000,73345029,Life,Ted Demme,"['Comedy', 'Crime', 'Drama']",1999-04-16,87,6.6,1999
tt0149691,23000000,18653615,Anywhere But Here,Wayne Wang,"['Drama', 'Comedy', 'Romance']",1999-11-12,42,5.9,1999
tt0138304,75000000,19598588,The Astronaut's Wife,Rand Ravich,"['Drama', 'Science Fiction', 'Thriller']",1999-08-26,132,5.4,1999
tt0120764,65000000,36850101,My Favorite Martian,Donald Petrie,"['Comedy', 'Drama', 'Family', 'Science Fiction']",1999-02-11,43,5.2,1999
tt0140379,11000000,0,A Midsummer Night's Dream,Michael Hoffman,"['Fantasy', 'Drama', 'Comedy', 'Romance']",1999-04-25,49,5.6,1999
tt0165854,10000000,3193102,The Limey,Steven Soderbergh,"['Drama', 'Action', 'Thriller', 'Crime', 'Mystery']",1999-05-15,38,6.6,1999
tt0145653,25,13,Angela's Ashes,Alan Parker,['Drama'],1999-12-25,24,7.0,1999
tt0160916,50000000,58900031,The Story of Us,Rob Reiner,"['Comedy', 'Drama', 'Romance']",1999-10-13,42,5.9,1999
tt0164114,8000000,17843379,Drive Me Crazy,John Schultz,"['Drama', 'Comedy', 'Romance', 'Family']",1999-10-01,34,5.9,1999
tt0179183,11000000,0,Fortress 2,Geoff Murphy,"['Science Fiction', 'Action']",1999-10-07,17,3.8,1999
tt0197230,0,0,An American Tail 4: The Mystery of the Night Monster,Larry Latham,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction', 'Mystery']",1999-02-04,20,6.1,1999
tt0158811,24000000,16290976,Muppets from Space,Tim Hill,"['Fantasy', 'Comedy', 'Science Fiction', 'Family']",1999-07-14,50,5.7,1999
tt0166896,10000000,0,The Straight Story,David Lynch,['Drama'],1999-10-15,111,7.3,1999
tt0122541,14000000,18535191,An Ideal Husband,Oliver Parker,"['Drama', 'Comedy', 'Romance']",1999-04-15,23,6.4,1999
tt0206334,0,0,Dak ging san yan lui,Benny Chan,"['Action', 'Comedy', 'Thriller']",1999-06-18,10,6.0,1999
tt0120716,0,0,Jakob the Liar,Peter Kassovitz,"['Comedy', 'Drama', 'History']",1999-09-16,39,6.1,1999
tt0205000,17000000,65535067,Deuce Bigalow: Male Gigolo,Mike Mitchell,['Comedy'],1999-12-10,154,5.3,1999
tt0171410,0,0,The Jack Bull,John Badham,"['TV Movie', 'Action', 'Drama', 'Western']",1999-04-17,11,6.0,1999
tt0138510,25000000,4152230,Idle Hands,Rodman Flender|Christian P. Della Penna,"['Thriller', 'Comedy', 'Horror']",1999-04-30,83,6.1,1999
tt0146838,55000000,100230832,Any Given Sunday,Oliver Stone,['Drama'],1999-12-16,231,6.8,1999
tt0120646,38000000,28121100,The Deep End of the Ocean,Ulu Grosbard,"['Drama', 'Mystery']",1999-03-12,26,5.8,1999
tt0139151,15000000,0,Inferno,John G. Avildsen,"['Action', 'Drama', 'Romance']",1999-09-25,22,5.2,1999
tt0188674,600000,4000000,Human Traffic,Justin Kerrigan,"['Comedy', 'Drama']",1999-06-04,42,6.8,1999
tt0160401,7000000,14011454,In Too Deep,Michael Rymer,"['Drama', 'Action', 'Thriller', 'Crime']",1999-08-25,10,6.5,1999
tt0131325,55000000,0,Bowfinger,Frank Oz,['Comedy'],1999-08-12,112,6.0,1999
tt0133046,13000000,8946237,Teaching Mrs. Tingle,Kevin Williamson,"['Comedy', 'Thriller']",1999-08-11,39,5.3,1999
tt0144715,0,0,Holy Smoke,Jane Campion,"['Drama', 'Comedy']",1999-09-04,22,5.8,1999
tt0162677,0,0,Summer of Sam,Spike Lee,"['Thriller', 'Drama', 'Crime', 'Romance']",1999-07-02,49,6.5,1999
tt0139699,0,0,Varsity Blues,Brian Robbins,"['Comedy', 'Drama', 'Romance']",1999-01-15,62,5.7,1999
tt0131566,0,0,Rogue Trader,James Dearden,"['Drama', 'Foreign']",1999-01-01,13,5.8,1999
tt0131646,30000000,0,Wing Commander,Christopher Roberts,"['Action', 'Science Fiction']",1999-03-11,39,4.1,1999
tt0141974,0,0,The War Zone,Tim Roth,['Drama'],1999-06-11,12,7.4,1999
tt0179116,0,0,But I'm a Cheerleader,Jamie Babbit,['Comedy'],1999-09-12,40,6.4,1999
tt0132512,0,0,At First Sight,Irwin Winkler,"['Drama', 'Romance']",1999-01-15,21,6.0,1999
tt0167427,0,0,Superstar,Bruce McCulloch,"['Comedy', 'Family']",1999-10-08,46,4.8,1999
tt0139668,0,0,True Crime,Clint Eastwood,"['Crime', 'Drama']",1999-03-19,46,6.1,1999
tt0168122,0,0,Pirates of Silicon Valley,Martyn Burke,"['Drama', 'TV Movie']",1999-05-10,109,6.6,1999
tt0157503,10000000,10571408,Drop Dead Gorgeous,Michael Patrick Jann,['Comedy'],1999-07-23,41,6.2,1999
tt0158371,0,0,Sweet and Lowdown,Woody Allen,"['Comedy', 'Drama']",1999-12-03,48,6.5,1999
tt0120834,0,0,Snow Falling on Cedars,Scott Hicks,"['Drama', 'Romance']",1999-12-22,15,6.5,1999
tt0168501,9000000,34573780,The Best Man,Malcolm D. Lee,"['Drama', 'Comedy']",1999-10-22,22,7.8,1999
tt0145893,6000000,4398989,Simply Irresistible,Mark Tarlov,['Comedy'],1999-02-05,28,6.2,1999
tt0166943,27000000,14859394,Music of the Heart,Wes Craven,['Drama'],1999-10-29,25,6.7,1999
tt0197273,0,0,Bartok the Magnificent,Gary Goldman|Don Bluth,"['Animation', 'Comedy', 'Family']",1999-11-15,31,5.8,1999
tt0145547,0,0,Two Hands,Gregor Jordan,"['Comedy', 'Crime', 'Thriller']",1999-07-29,23,5.4,1999
tt0186508,0,0,Buena Vista Social Club,Wim Wenders,"['Documentary', 'Music']",1999-02-17,48,7.1,1999
tt0126916,50000000,0,For Love of the Game,Sam Raimi,"['Drama', 'Romance']",1999-09-17,52,6.3,1999
tt0134618,28000000,8888143,"Mystery, Alaska",Jay Roach,"['Comedy', 'Drama']",1999-10-01,35,5.8,1999
tt0120757,50000000,13260050,The Mod Squad,Scott Silver,"['Action', 'Mystery', 'Thriller']",1999-03-26,18,4.5,1999
tt0164993,21000000,0,Alice in Wonderland,Nick Willing,"['Fantasy', 'Family']",1999-02-28,39,6.3,1999
tt0161100,6000000,25059640,The Wood,Rick Famuyiwa,"['Comedy', 'Drama', 'Romance']",1999-07-16,24,7.6,1999
tt0178737,0,0,Mansfield Park,Patricia Rozema,"['Drama', 'Romance']",1999-11-12,33,6.5,1999
tt0137338,6000000,6852450,200 Cigarettes,Risa Bramon Garcia,"['Comedy', 'Drama', 'Romance']",1999-02-26,25,6.5,1999
tt0129332,12000000,0,Ravenous,Antonia Bird,"['Horror', 'Thriller']",1999-03-16,48,6.6,1999
tt0129280,75000000,29000000,The Out-of-Towners,Sam Weisman,['Comedy'],1999-04-02,20,5.2,1999
tt0126250,10000000,0,Cookie's Fortune,Robert Altman,"['Comedy', 'Drama', 'Thriller']",1999-01-22,11,6.2,1999
tt0181288,0,0,American Movie,Chris Smith,['Documentary'],1999-11-05,20,7.5,1999
tt0120662,15000000,0,Eye of the Beholder,Stephan Elliott,"['Drama', 'Mystery', 'Thriller']",1999-09-04,25,5.3,1999
tt0151137,60000000,66976317,Joan of Arc,Luc Besson,"['Adventure', 'Drama', 'Action', 'History', 'War']",1999-10-18,209,6.1,1999
tt0123209,35000000,0,The Other Sister,Garry Marshall,"['Comedy', 'Drama', 'Romance']",1999-02-26,17,5.9,1999
tt0208101,0,0,Don't Look Under the Bed,Kenneth Johnson,"['Drama', 'Family']",1999-10-09,14,5.9,1999
tt0192618,0,0,Smart House,LeVar Burton,"['Drama', 'Family', 'Science Fiction', 'Fantasy']",1999-06-26,15,4.7,1999
tt0179148,0,0,The Devil's Arithmetic,Donna Deitch,"['Drama', 'Science Fiction', 'Thriller']",1999-03-28,11,5.9,1999
tt0120604,20000000,1531251,Beowulf,Graham Baker,"['Action', 'Science Fiction', 'Thriller', 'Adventure', 'Horror']",1999-04-01,27,4.5,1999
tt0196857,24000000,8434146,Play It to the Bone,Ron Shelton,"['Comedy', 'Drama']",1999-12-25,20,5.3,1999
tt0204824,23000000,0,Animal Farm,John Stephenson,"['Family', 'Drama', 'Comedy']",1999-10-03,21,5.6,1999
tt0205214,0,0,The Magical Legend of the Leprechauns,John Henderson,['Fantasy'],1999-11-07,16,6.4,1999
tt0162360,1700000,1943649,"Happy, Texas",Mark Illsley,"['Comedy', 'Crime']",1999-12-03,13,5.3,1999
tt0200755,0,0,Journey to the Center of the Earth,George T. Miller,"['Adventure', 'Fantasy', 'Action', 'Science Fiction', 'Family']",1999-07-07,11,5.2,1999
tt0184424,0,0,Eddie Izzard: Dress to Kill,Lawrence Jordan,"['Comedy', 'Foreign']",1999-06-14,10,7.1,1999
tt0140397,0,0,Mumford,Lawrence Kasdan,"['Comedy', 'Drama', 'Romance']",1999-09-24,10,5.6,1999
tt0134154,38000000,635096,Ride with the Devil,Ang Lee,"['Drama', 'War', 'Romance', 'Western']",1999-11-24,15,6.6,1999
tt0168987,0,0,Better Than Chocolate,Anne Wheeler,"['Drama', 'Romance']",1999-02-14,12,5.8,1999
tt0155776,3000000,3076820,Jawbreaker,Darren Stein,['Comedy'],1999-01-30,48,5.6,1999
tt0200469,0,0,Bats,Louis Morneau,"['Horror', 'Thriller']",1999-10-22,10,4.2,1999
tt0151568,0,0,Topsy-Turvy,Mike Leigh,"['Comedy', 'Drama', 'Music']",1999-09-03,14,6.5,1999
tt0144168,13000000,27500000,Dick,Andrew Fleming,['Comedy'],1999-08-04,33,5.7,1999
tt0155711,0,4488529,Flawless,Joel Schumacher,"['Comedy', 'Drama']",1999-11-26,24,6.2,1999
tt0160429,25000000,12000000,The King and I,Richard Rich,"['Animation', 'Drama', 'Family']",1999-03-19,14,4.7,1999
tt0146455,0,0,Babylon 5: A Call to Arms,Michael Vejar,"['Action', 'Drama', 'Science Fiction', 'Adventure']",1999-01-03,13,6.8,1999
tt0120613,14000000,0,A Walk on the Moon,Tony Goldwyn,"['Drama', 'Romance']",1999-01-29,11,6.4,1999
tt0142804,10000000,0,Resurrection,Russell Mulcahy,"['Crime', 'Drama', 'Horror']",1999-06-05,19,6.1,1999
tt0169299,0,0,Terror Firmer,Lloyd Kaufman,"['Comedy', 'Horror']",1999-05-01,10,6.3,1999
tt0125971,7000000,7292175,Outside Providence,Michael Corrente,"['Romance', 'Comedy', 'Drama']",1999-08-16,12,5.6,1999
tt0202521,0,0,Passport to Paris,Alan Metter,"['Comedy', 'Drama', 'Family']",1999-11-09,28,6.1,1999
tt0150992,0,0,Hum Dil De Chuke Sanam,Sanjay Leela Bhansali,"['Drama', 'Romance']",1999-06-18,16,6.6,1999
tt0177625,0,0,Children of the Corn 666: Isaac's Return,Kari Skogland,"['Horror', 'Mystery']",1999-10-19,11,3.4,1999
tt0120618,12000000,0,Breakfast of Champions,Alan Rudolph,['Comedy'],1999-02-13,15,4.8,1999
tt0120710,0,0,In Dreams,Neil Jordan,"['Drama', 'Thriller']",1999-01-15,15,4.7,1999
tt0172627,0,239894,Body Shots,Michael Cristofer,"['Drama', 'Romance']",1999-10-07,11,4.6,1999
tt0191043,0,0,Rang-e khoda,Majid Majidi,"['Family', 'Drama']",1999-02-08,17,6.8,1999
tt0212579,4250000,0,Blackadder Back & Forth,Paul Weiland,"['Comedy', 'History']",1999-12-06,15,6.8,1999
tt0156182,2500000,0,Wishmaster 2: Evil Never Dies,Jack Sholder,"['Fantasy', 'Horror', 'Science Fiction']",1999-03-12,18,4.9,1999
tt0160236,70000000,0,Dudley Do-Right,Hugh Wilson,"['Comedy', 'Family', 'Romance']",1999-08-27,19,3.5,1999
tt0187819,0,0,Doug's 1st Movie,Maurice Joyce,"['Animation', 'Family', 'Comedy']",1999-03-26,10,5.4,1999
tt0171685,0,0,Ratcatcher,Lynne Ramsay,"['Drama', 'Foreign']",1999-11-12,10,7.2,1999
tt0206636,0,0,Chris Rock: Bigger & Blacker,Keith Truesdell,['Comedy'],1999-07-10,13,7.4,1999
tt0162710,450000,2049595,Trick,Jim Fall,"['Comedy', 'Romance']",1999-07-23,10,6.5,1999
tt0118665,12000000,36450736,Baby Geniuses,Bob Clark,"['Comedy', 'Family', 'Science Fiction']",1999-03-12,34,3.8,1999
tt0172669,0,0,Komodo,Michael Lantieri,"['Adventure', 'Horror', 'Thriller']",1999-01-01,13,4.5,1999
tt0134033,0,0,Plunkett & MacLeane,Jake Scott,"['Drama', 'Action', 'Comedy']",1999-01-22,17,5.9,1999
tt0167872,0,0,David Copperfield,Simon Curtis,['Drama'],1999-12-25,15,7.3,1999
tt0231237,0,0,Batman Beyond: The Movie,Curt Geda|Dan Riba|Yukio Suzuki|Butch Lukic,"['Animation', 'Action', 'Family']",1999-01-10,24,6.4,1999
tt0200208,0,0,The Thirteenth Year,Duwayne Dunham,"['TV Movie', 'Adventure', 'Comedy', 'Family']",1999-05-15,12,5.5,1999
tt0166175,3800000,28200000,East Is East,Damien O'Donnell,['Comedy'],1999-05-14,24,6.5,1999
tt0120836,1,100,Lost & Found,Jeff Pollack,"['Comedy', 'Romance']",1999-04-23,14,4.8,1999
tt0214382,9210000,0,Walking with Dinosaurs,Tim Haines|Jasper James,"['Documentary', 'Animation']",1999-10-04,13,7.4,1999
tt0206064,0,0,Johnny Tsunami,Steve Boyum,"['TV Movie', 'Family', 'Drama']",1999-07-24,12,4.9,1999
tt0217074,0,0,Switching Goals,David Steinberg,"['Comedy', 'Family']",1999-12-12,21,4.2,1999
tt0209463,0,0,Bad ma ra khahad bord,Abbas Kiarostami,"['Drama', 'Foreign']",1999-09-06,14,5.5,1999
tt0202381,0,0,Guest House Paradiso,Adrian Edmondson,['Comedy'],1999-12-03,14,5.6,1999
tt0120857,12000000,21001563,Tea with Mussolini,Franco Zeffirelli,"['Comedy', 'Drama', 'War']",1999-03-25,17,5.7,1999
tt0209297,0,0,"Sabrina, Down Under",Kenneth R. Koch,"['Comedy', 'Fantasy']",1999-01-01,15,4.7,1999
tt0246645,0,0,George Carlin: You Are All Diseased,Rocco Urbisci,"['TV Movie', 'Comedy', 'Documentary']",1999-02-06,10,6.9,1999
tt0181396,0,0,Come te nessuno mai,Gabriele Muccino,"['Comedy', 'Drama', 'Foreign']",1999-10-01,18,5.2,1999
tt0242546,0,0,æˆé¾çš„ç‰¹æŠ€,Jackie Chan,['Documentary'],1999-03-30,11,6.9,1999
tt0196931,0,0,Scooby-Doo! and the Witch's Ghost,Jim Stenstrum,"['Animation', 'Comedy']",1999-11-05,24,6.8,1999
tt0135659,0,0,Storm of the Century,Craig R. Baxley,"['Thriller', 'Horror']",1999-02-14,23,5.2,1999
tt1619856,0,0,Mulholland Dr.,David Lynch,"['TV Movie', 'Drama', 'Mystery', 'Romance']",1999-01-01,15,5.9,1999
tt0200087,0,0,Sarfarosh,John Mathew Matthan,['Foreign'],1999-04-30,12,7.0,1999
tt0120737,93000000,871368364,The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,"['Adventure', 'Fantasy', 'Action']",2001-12-18,6079,7.8,2001
tt0241527,125000000,976475550,Harry Potter and the Philosopher's Stone,Chris Columbus,"['Adventure', 'Fantasy', 'Family']",2001-11-16,4265,7.2,2001
tt0166924,15000000,20117339,Mulholland Drive,David Lynch,"['Thriller', 'Drama', 'Mystery']",2001-05-16,709,7.4,2001
tt0246578,6000000,1270522,Donnie Darko,Richard Kelly,"['Fantasy', 'Drama', 'Mystery']",2001-01-18,1777,7.5,2001
tt0198781,115000000,562816256,"Monsters, Inc.",Lee Unkrich|David Silverman|Pete Docter,"['Fantasy', 'Animation', 'Family', 'Comedy']",2001-11-01,3899,7.3,2001
tt0212720,100000000,235926552,A.I. Artificial Intelligence,Steven Spielberg,"['Drama', 'Science Fiction', 'Adventure']",2001-06-29,1133,6.6,2001
tt0126029,60000000,484409218,Shrek,Andrew Adamson|Vicky Jenson,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",2001-05-16,2284,7.1,2001
tt0243155,25000000,281929795,Bridget Jones's Diary,Sharon Maguire,"['Comedy', 'Romance', 'Drama']",2001-04-13,751,6.5,2001
tt0240772,85000000,450717150,Ocean's Eleven,Steven Soderbergh,"['Thriller', 'Crime']",2001-12-07,2645,7.0,2001
tt0213149,140000000,449220945,Pearl Harbor,Michael Bay,"['History', 'Romance', 'War']",2001-05-21,1044,6.6,2001
tt0209163,98000000,433013274,The Mummy Returns,Stephen Sommers,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror']",2001-04-28,1372,5.8,2001
tt0230011,120000000,186053725,Atlantis: The Lost Empire,Gary Trousdale|Kirk Wise,"['Animation', 'Family', 'Adventure', 'Science Fiction']",2001-06-02,689,6.5,2001
tt0146316,115000000,274703340,Lara Croft: Tomb Raider,Simon West,"['Adventure', 'Fantasy', 'Action', 'Thriller']",2001-06-11,1510,5.6,2001
tt0268978,60000000,313542341,A Beautiful Mind,Ron Howard,"['Drama', 'Romance']",2001-12-11,1786,7.5,2001
tt0252866,30000000,287553595,American Pie 2,J.B. Rogers,"['Comedy', 'Romance']",2001-08-10,777,5.9,2001
tt0247638,37000000,165335153,The Princess Diaries,Garry Marshall,"['Comedy', 'Family', 'Romance']",2001-08-03,534,6.3,2001
tt0203009,52500000,179213434,Moulin Rouge!,Baz Luhrmann,"['Romance', 'Drama', 'Music']",2001-03-09,714,7.2,2001
tt0133152,100000000,362211740,Planet of the Apes,Tim Burton,"['Thriller', 'Science Fiction', 'Action', 'Adventure']",2001-07-25,702,5.5,2001
tt0265666,21000000,71441250,The Royal Tenenbaums,Wes Anderson,"['Comedy', 'Drama']",2001-10-05,679,7.3,2001
tt0221027,53000000,83282296,Blow,Ted Demme,"['Crime', 'Drama']",2001-04-04,788,7.3,2001
tt0215750,70000000,96976270,Enemy at the Gates,Jean-Jacques Annaud,['War'],2001-03-13,583,7.1,2001
tt0265086,92000000,172989651,Black Hawk Down,Ridley Scott,"['Action', 'History', 'War']",2001-12-28,1201,7.1,2001
tt0250494,18000000,141774679,Legally Blonde,Robert Luketic,['Comedy'],2001-07-13,480,6.1,2001
tt0183790,65000000,117487473,A Knight's Tale,Brian Helgeland,"['Adventure', 'Drama', 'Romance', 'Action']",2001-05-11,521,6.5,2001
tt0196229,28000000,60780981,Zoolander,Ben Stiller,['Comedy'],2001-09-28,791,6.1,2001
tt0277371,16000000,66468332,Not Another Teen Movie,Joel Gallen,['Comedy'],2001-12-07,223,5.3,2001
tt0257106,45000000,141220678,Scary Movie 2,Keenen Ivory Wayans,['Comedy'],2001-07-04,474,5.5,2001
tt0266915,90000000,347325802,Rush Hour 2,Brett Ratner,"['Action', 'Comedy', 'Crime', 'Thriller']",2001-08-03,622,6.5,2001
tt0139654,45000000,104876233,Training Day,Antoine Fuqua,"['Action', 'Crime', 'Drama', 'Thriller']",2001-10-05,1029,7.2,2001
tt0230600,17000000,209947037,The Others,Alejandro AmenÃ¡bar,"['Horror', 'Drama', 'Mystery', 'Thriller']",2001-08-02,872,7.1,2001
tt0268397,25000000,80936232,Jimmy Neutron: Boy Genius,John A. Davis,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Comedy']",2001-12-21,139,5.5,2001
tt0261392,22000000,33788161,Jay and Silent Bob Strike Back,Kevin Smith,['Comedy'],2001-08-22,244,6.3,2001
tt0240890,28000000,77516304,Serendipity,Peter Chelsom,"['Comedy', 'Romance']",2001-10-05,310,6.6,2001
tt0239395,60000000,93375151,Cats & Dogs,Lawrence Guterman,"['Comedy', 'Family']",2001-07-04,182,5.0,2001
tt0259711,68000000,203388341,Vanilla Sky,Cameron Crowe,"['Drama', 'Mystery', 'Romance', 'Science Fiction', 'Thriller']",2001-12-10,628,6.3,2001
tt0323250,0,0,Mike's New Car,Pete Docter|Roger Gould,"['Animation', 'Family']",2001-12-31,82,6.8,2001
tt0271027,25000000,64437847,Kiss of the Dragon,Chris Nahon,"['Action', 'Crime', 'Thriller']",2001-07-06,152,6.3,2001
tt0266987,92000000,143049560,Spy Game,Tony Scott,"['Action', 'Crime', 'Thriller']",2001-11-18,342,6.5,2001
